DATE_ID,DATE_VALUE,DAY,MONTH,YEAR,QUARTER,WEEK
21800430,2180-04-30,30,4,2180,2,19
21800501,2180-05-01,1,5,2180,2,19
21800502,2180-05-02,2,5,2180,2,19
21800503,2180-05-03,3,5,2180,2,19
21800504,2180-05-04,4,5,2180,2,19
21800505,2180-05-05,5,5,2180,2,19
21800506,2180-05-06,6,5,2180,2,19
21800507,2180-05-07,7,5,2180,2,20
21800508,2180-05-08,8,5,2180,2,20
21800509,2180-05-09,9,5,2180,2,20
21800510,2180-05-10,10,5,2180,2,20
21800511,2180-05-11,11,5,2180,2,20
21800512,2180-05-12,12,5,2180,2,20
21800513,2180-05-13,13,5,2180,2,20
21800514,2180-05-14,14,5,2180,2,21
21800515,2180-05-15,15,5,2180,2,21
21800516,2180-05-16,16,5,2180,2,21
21800517,2180-05-17,17,5,2180,2,21
21800518,2180-05-18,18,5,2180,2,21
21800519,2180-05-19,19,5,2180,2,21
21800520,2180-05-20,20,5,2180,2,21
21800521,2180-05-21,21,5,2180,2,22
21800522,2180-05-22,22,5,2180,2,22
21800523,2180-05-23,23,5,2180,2,22
21800524,2180-05-24,24,5,2180,2,22
21800525,2180-05-25,25,5,2180,2,22
21800526,2180-05-26,26,5,2180,2,22
21800527,2180-05-27,27,5,2180,2,22
21800528,2180-05-28,28,5,2180,2,23
21800529,2180-05-29,29,5,2180,2,23
21800530,2180-05-30,30,5,2180,2,23
21800531,2180-05-31,31,5,2180,2,23
21800601,2180-06-01,1,6,2180,2,23
21800602,2180-06-02,2,6,2180,2,23
21800603,2180-06-03,3,6,2180,2,23
21800604,2180-06-04,4,6,2180,2,24
21800605,2180-06-05,5,6,2180,2,24
21800606,2180-06-06,6,6,2180,2,24
21800607,2180-06-07,7,6,2180,2,24
21800608,2180-06-08,8,6,2180,2,24
21800609,2180-06-09,9,6,2180,2,24
21800610,2180-06-10,10,6,2180,2,24
21800611,2180-06-11,11,6,2180,2,25
21800612,2180-06-12,12,6,2180,2,25
21800613,2180-06-13,13,6,2180,2,25
21800614,2180-06-14,14,6,2180,2,25
21800615,2180-06-15,15,6,2180,2,25
21800616,2180-06-16,16,6,2180,2,25
21800617,2180-06-17,17,6,2180,2,25
21800618,2180-06-18,18,6,2180,2,26
21800619,2180-06-19,19,6,2180,2,26
21800620,2180-06-20,20,6,2180,2,26
21800621,2180-06-21,21,6,2180,2,26
21800622,2180-06-22,22,6,2180,2,26
21800623,2180-06-23,23,6,2180,2,26
21800624,2180-06-24,24,6,2180,2,26
21800625,2180-06-25,25,6,2180,2,27
21800626,2180-06-26,26,6,2180,2,27
21800627,2180-06-27,27,6,2180,2,27
21800628,2180-06-28,28,6,2180,2,27
21800629,2180-06-29,29,6,2180,2,27
21800630,2180-06-30,30,6,2180,2,27
21800701,2180-07-01,1,7,2180,3,27
21800702,2180-07-02,2,7,2180,3,28
21800703,2180-07-03,3,7,2180,3,28
21800704,2180-07-04,4,7,2180,3,28
21800705,2180-07-05,5,7,2180,3,28
21800706,2180-07-06,6,7,2180,3,28
21800707,2180-07-07,7,7,2180,3,28
21800708,2180-07-08,8,7,2180,3,28
21800709,2180-07-09,9,7,2180,3,29
21800710,2180-07-10,10,7,2180,3,29
21800711,2180-07-11,11,7,2180,3,29
21800712,2180-07-12,12,7,2180,3,29
21800713,2180-07-13,13,7,2180,3,29
21800714,2180-07-14,14,7,2180,3,29
21800715,2180-07-15,15,7,2180,3,29
21800716,2180-07-16,16,7,2180,3,30
21800717,2180-07-17,17,7,2180,3,30
21800718,2180-07-18,18,7,2180,3,30
21800719,2180-07-19,19,7,2180,3,30
21800720,2180-07-20,20,7,2180,3,30
21800721,2180-07-21,21,7,2180,3,30
21800722,2180-07-22,22,7,2180,3,30
21800723,2180-07-23,23,7,2180,3,31
21800724,2180-07-24,24,7,2180,3,31
21800725,2180-07-25,25,7,2180,3,31
21800726,2180-07-26,26,7,2180,3,31
21800727,2180-07-27,27,7,2180,3,31
21800728,2180-07-28,28,7,2180,3,31
21800729,2180-07-29,29,7,2180,3,31
21800730,2180-07-30,30,7,2180,3,32
21800731,2180-07-31,31,7,2180,3,32
21800801,2180-08-01,1,8,2180,3,32
21800802,2180-08-02,2,8,2180,3,32
21800803,2180-08-03,3,8,2180,3,32
21800804,2180-08-04,4,8,2180,3,32
21800805,2180-08-05,5,8,2180,3,32
21800806,2180-08-06,6,8,2180,3,33
21800807,2180-08-07,7,8,2180,3,33
21800808,2180-08-08,8,8,2180,3,33
21800809,2180-08-09,9,8,2180,3,33
21800810,2180-08-10,10,8,2180,3,33
21800811,2180-08-11,11,8,2180,3,33
21800812,2180-08-12,12,8,2180,3,33
21800813,2180-08-13,13,8,2180,3,34
21800814,2180-08-14,14,8,2180,3,34
21800815,2180-08-15,15,8,2180,3,34
21800816,2180-08-16,16,8,2180,3,34
21800817,2180-08-17,17,8,2180,3,34
21800818,2180-08-18,18,8,2180,3,34
21800819,2180-08-19,19,8,2180,3,34
21800820,2180-08-20,20,8,2180,3,35
21800821,2180-08-21,21,8,2180,3,35
21800822,2180-08-22,22,8,2180,3,35
21800823,2180-08-23,23,8,2180,3,35
21800824,2180-08-24,24,8,2180,3,35
21800825,2180-08-25,25,8,2180,3,35
21800826,2180-08-26,26,8,2180,3,35
21800827,2180-08-27,27,8,2180,3,36
21800828,2180-08-28,28,8,2180,3,36
21800829,2180-08-29,29,8,2180,3,36
21800830,2180-08-30,30,8,2180,3,36
21800831,2180-08-31,31,8,2180,3,36
21800901,2180-09-01,1,9,2180,3,36
21800902,2180-09-02,2,9,2180,3,36
21800903,2180-09-03,3,9,2180,3,37
21800904,2180-09-04,4,9,2180,3,37
21800905,2180-09-05,5,9,2180,3,37
21800906,2180-09-06,6,9,2180,3,37
21800907,2180-09-07,7,9,2180,3,37
21800908,2180-09-08,8,9,2180,3,37
21800909,2180-09-09,9,9,2180,3,37
21800910,2180-09-10,10,9,2180,3,38
21800911,2180-09-11,11,9,2180,3,38
21800912,2180-09-12,12,9,2180,3,38
21800913,2180-09-13,13,9,2180,3,38
21800914,2180-09-14,14,9,2180,3,38
21800915,2180-09-15,15,9,2180,3,38
21800916,2180-09-16,16,9,2180,3,38
21800917,2180-09-17,17,9,2180,3,39
21800918,2180-09-18,18,9,2180,3,39
21800919,2180-09-19,19,9,2180,3,39
21800920,2180-09-20,20,9,2180,3,39
21800921,2180-09-21,21,9,2180,3,39
21800922,2180-09-22,22,9,2180,3,39
21800923,2180-09-23,23,9,2180,3,39
21800924,2180-09-24,24,9,2180,3,40
21800925,2180-09-25,25,9,2180,3,40
21800926,2180-09-26,26,9,2180,3,40
21800927,2180-09-27,27,9,2180,3,40
21800928,2180-09-28,28,9,2180,3,40
21800929,2180-09-29,29,9,2180,3,40
21800930,2180-09-30,30,9,2180,3,40
21801001,2180-10-01,1,10,2180,4,41
21801002,2180-10-02,2,10,2180,4,41
21801003,2180-10-03,3,10,2180,4,41
21801004,2180-10-04,4,10,2180,4,41
21801005,2180-10-05,5,10,2180,4,41
21801006,2180-10-06,6,10,2180,4,41
21801007,2180-10-07,7,10,2180,4,41
21801008,2180-10-08,8,10,2180,4,42
21801009,2180-10-09,9,10,2180,4,42
21801010,2180-10-10,10,10,2180,4,42
21801011,2180-10-11,11,10,2180,4,42
21801012,2180-10-12,12,10,2180,4,42
21801013,2180-10-13,13,10,2180,4,42
21801014,2180-10-14,14,10,2180,4,42
21801015,2180-10-15,15,10,2180,4,43
21801016,2180-10-16,16,10,2180,4,43
21801017,2180-10-17,17,10,2180,4,43
21801018,2180-10-18,18,10,2180,4,43
21801019,2180-10-19,19,10,2180,4,43
21801020,2180-10-20,20,10,2180,4,43
21801021,2180-10-21,21,10,2180,4,43
21801022,2180-10-22,22,10,2180,4,44
21801023,2180-10-23,23,10,2180,4,44
21801024,2180-10-24,24,10,2180,4,44
21801025,2180-10-25,25,10,2180,4,44
21801026,2180-10-26,26,10,2180,4,44
21801027,2180-10-27,27,10,2180,4,44
21801028,2180-10-28,28,10,2180,4,44
21801029,2180-10-29,29,10,2180,4,45
21801030,2180-10-30,30,10,2180,4,45
21801031,2180-10-31,31,10,2180,4,45
21801101,2180-11-01,1,11,2180,4,45
21801102,2180-11-02,2,11,2180,4,45
21801103,2180-11-03,3,11,2180,4,45
21801104,2180-11-04,4,11,2180,4,45
21801105,2180-11-05,5,11,2180,4,46
21801106,2180-11-06,6,11,2180,4,46
21801107,2180-11-07,7,11,2180,4,46
21801108,2180-11-08,8,11,2180,4,46
21801109,2180-11-09,9,11,2180,4,46
21801110,2180-11-10,10,11,2180,4,46
21801111,2180-11-11,11,11,2180,4,46
21801112,2180-11-12,12,11,2180,4,47
21801113,2180-11-13,13,11,2180,4,47
21801114,2180-11-14,14,11,2180,4,47
21801115,2180-11-15,15,11,2180,4,47
21801116,2180-11-16,16,11,2180,4,47
21801117,2180-11-17,17,11,2180,4,47
21801118,2180-11-18,18,11,2180,4,47
21801119,2180-11-19,19,11,2180,4,48
21801120,2180-11-20,20,11,2180,4,48
21801121,2180-11-21,21,11,2180,4,48
21801122,2180-11-22,22,11,2180,4,48
21801123,2180-11-23,23,11,2180,4,48
21801124,2180-11-24,24,11,2180,4,48
21801125,2180-11-25,25,11,2180,4,48
21801126,2180-11-26,26,11,2180,4,49
21801127,2180-11-27,27,11,2180,4,49
21801128,2180-11-28,28,11,2180,4,49
21801129,2180-11-29,29,11,2180,4,49
21801130,2180-11-30,30,11,2180,4,49
21801201,2180-12-01,1,12,2180,4,49
21801202,2180-12-02,2,12,2180,4,49
21801203,2180-12-03,3,12,2180,4,50
21801204,2180-12-04,4,12,2180,4,50
21801205,2180-12-05,5,12,2180,4,50
21801206,2180-12-06,6,12,2180,4,50
21801207,2180-12-07,7,12,2180,4,50
21801208,2180-12-08,8,12,2180,4,50
21801209,2180-12-09,9,12,2180,4,50
21801210,2180-12-10,10,12,2180,4,51
21801211,2180-12-11,11,12,2180,4,51
21801212,2180-12-12,12,12,2180,4,51
21801213,2180-12-13,13,12,2180,4,51
21801214,2180-12-14,14,12,2180,4,51
21801215,2180-12-15,15,12,2180,4,51
21801216,2180-12-16,16,12,2180,4,51
21801217,2180-12-17,17,12,2180,4,52
21801218,2180-12-18,18,12,2180,4,52
21801219,2180-12-19,19,12,2180,4,52
21801220,2180-12-20,20,12,2180,4,52
21801221,2180-12-21,21,12,2180,4,52
21801222,2180-12-22,22,12,2180,4,52
21801223,2180-12-23,23,12,2180,4,52
21801224,2180-12-24,24,12,2180,4,53
21801225,2180-12-25,25,12,2180,4,53
21801226,2180-12-26,26,12,2180,4,53
21801227,2180-12-27,27,12,2180,4,53
21801228,2180-12-28,28,12,2180,4,53
21801229,2180-12-29,29,12,2180,4,53
21801230,2180-12-30,30,12,2180,4,53
21801231,2180-12-31,31,12,2180,4,54
21810101,2181-01-01,1,1,2181,1,1
21810102,2181-01-02,2,1,2181,1,1
21810103,2181-01-03,3,1,2181,1,1
21810104,2181-01-04,4,1,2181,1,1
21810105,2181-01-05,5,1,2181,1,1
21810106,2181-01-06,6,1,2181,1,1
21810107,2181-01-07,7,1,2181,1,2
21810108,2181-01-08,8,1,2181,1,2
21810109,2181-01-09,9,1,2181,1,2
21810110,2181-01-10,10,1,2181,1,2
21810111,2181-01-11,11,1,2181,1,2
21810112,2181-01-12,12,1,2181,1,2
21810113,2181-01-13,13,1,2181,1,2
21810114,2181-01-14,14,1,2181,1,3
21810115,2181-01-15,15,1,2181,1,3
21810116,2181-01-16,16,1,2181,1,3
21810117,2181-01-17,17,1,2181,1,3
21810118,2181-01-18,18,1,2181,1,3
21810119,2181-01-19,19,1,2181,1,3
21810120,2181-01-20,20,1,2181,1,3
21810121,2181-01-21,21,1,2181,1,4
21810122,2181-01-22,22,1,2181,1,4
21810123,2181-01-23,23,1,2181,1,4
21810124,2181-01-24,24,1,2181,1,4
21810125,2181-01-25,25,1,2181,1,4
21810126,2181-01-26,26,1,2181,1,4
21810127,2181-01-27,27,1,2181,1,4
21810128,2181-01-28,28,1,2181,1,5
21810129,2181-01-29,29,1,2181,1,5
21810130,2181-01-30,30,1,2181,1,5
21810131,2181-01-31,31,1,2181,1,5
21810201,2181-02-01,1,2,2181,1,5
21810202,2181-02-02,2,2,2181,1,5
21810203,2181-02-03,3,2,2181,1,5
21810204,2181-02-04,4,2,2181,1,6
21810205,2181-02-05,5,2,2181,1,6
21810206,2181-02-06,6,2,2181,1,6
21810207,2181-02-07,7,2,2181,1,6
21810208,2181-02-08,8,2,2181,1,6
21810209,2181-02-09,9,2,2181,1,6
21810210,2181-02-10,10,2,2181,1,6
21810211,2181-02-11,11,2,2181,1,7
21810212,2181-02-12,12,2,2181,1,7
21810213,2181-02-13,13,2,2181,1,7
21810214,2181-02-14,14,2,2181,1,7
21810215,2181-02-15,15,2,2181,1,7
21810216,2181-02-16,16,2,2181,1,7
21810217,2181-02-17,17,2,2181,1,7
21810218,2181-02-18,18,2,2181,1,8
21810219,2181-02-19,19,2,2181,1,8
21810220,2181-02-20,20,2,2181,1,8
21810221,2181-02-21,21,2,2181,1,8
21810222,2181-02-22,22,2,2181,1,8
21810223,2181-02-23,23,2,2181,1,8
21810224,2181-02-24,24,2,2181,1,8
21810225,2181-02-25,25,2,2181,1,9
21810226,2181-02-26,26,2,2181,1,9
21810227,2181-02-27,27,2,2181,1,9
21810228,2181-02-28,28,2,2181,1,9
21810301,2181-03-01,1,3,2181,1,9
21810302,2181-03-02,2,3,2181,1,9
21810303,2181-03-03,3,3,2181,1,9
21810304,2181-03-04,4,3,2181,1,10
21810305,2181-03-05,5,3,2181,1,10
21810306,2181-03-06,6,3,2181,1,10
21810307,2181-03-07,7,3,2181,1,10
21810308,2181-03-08,8,3,2181,1,10
21810309,2181-03-09,9,3,2181,1,10
21810310,2181-03-10,10,3,2181,1,10
21810311,2181-03-11,11,3,2181,1,11
21810312,2181-03-12,12,3,2181,1,11
21810313,2181-03-13,13,3,2181,1,11
21810314,2181-03-14,14,3,2181,1,11
21810315,2181-03-15,15,3,2181,1,11
21810316,2181-03-16,16,3,2181,1,11
21810317,2181-03-17,17,3,2181,1,11
21810318,2181-03-18,18,3,2181,1,12
21810319,2181-03-19,19,3,2181,1,12
21810320,2181-03-20,20,3,2181,1,12
21810321,2181-03-21,21,3,2181,1,12
21810322,2181-03-22,22,3,2181,1,12
21810323,2181-03-23,23,3,2181,1,12
21810324,2181-03-24,24,3,2181,1,12
21810325,2181-03-25,25,3,2181,1,13
21810326,2181-03-26,26,3,2181,1,13
21810327,2181-03-27,27,3,2181,1,13
21810328,2181-03-28,28,3,2181,1,13
21810329,2181-03-29,29,3,2181,1,13
21810330,2181-03-30,30,3,2181,1,13
21810331,2181-03-31,31,3,2181,1,13
21810401,2181-04-01,1,4,2181,2,14
21810402,2181-04-02,2,4,2181,2,14
21810403,2181-04-03,3,4,2181,2,14
21810404,2181-04-04,4,4,2181,2,14
21810405,2181-04-05,5,4,2181,2,14
21810406,2181-04-06,6,4,2181,2,14
21810407,2181-04-07,7,4,2181,2,14
21810408,2181-04-08,8,4,2181,2,15
21810409,2181-04-09,9,4,2181,2,15
21810410,2181-04-10,10,4,2181,2,15
21810411,2181-04-11,11,4,2181,2,15
21810412,2181-04-12,12,4,2181,2,15
21810413,2181-04-13,13,4,2181,2,15
21810414,2181-04-14,14,4,2181,2,15
21810415,2181-04-15,15,4,2181,2,16
21810416,2181-04-16,16,4,2181,2,16
21810417,2181-04-17,17,4,2181,2,16
21810418,2181-04-18,18,4,2181,2,16
21810419,2181-04-19,19,4,2181,2,16
21810420,2181-04-20,20,4,2181,2,16
21810421,2181-04-21,21,4,2181,2,16
21810422,2181-04-22,22,4,2181,2,17
21810423,2181-04-23,23,4,2181,2,17
21810424,2181-04-24,24,4,2181,2,17
21810425,2181-04-25,25,4,2181,2,17
21810426,2181-04-26,26,4,2181,2,17
21810427,2181-04-27,27,4,2181,2,17
21810428,2181-04-28,28,4,2181,2,17
21810429,2181-04-29,29,4,2181,2,18
21810430,2181-04-30,30,4,2181,2,18
21810501,2181-05-01,1,5,2181,2,18
21810502,2181-05-02,2,5,2181,2,18
21810503,2181-05-03,3,5,2181,2,18
21810504,2181-05-04,4,5,2181,2,18
21810505,2181-05-05,5,5,2181,2,18
21810506,2181-05-06,6,5,2181,2,19
21810507,2181-05-07,7,5,2181,2,19
21810508,2181-05-08,8,5,2181,2,19
21810509,2181-05-09,9,5,2181,2,19
21810510,2181-05-10,10,5,2181,2,19
21810511,2181-05-11,11,5,2181,2,19
21810512,2181-05-12,12,5,2181,2,19
21810513,2181-05-13,13,5,2181,2,20
21810514,2181-05-14,14,5,2181,2,20
21810515,2181-05-15,15,5,2181,2,20
21810516,2181-05-16,16,5,2181,2,20
21810517,2181-05-17,17,5,2181,2,20
21810518,2181-05-18,18,5,2181,2,20
21810519,2181-05-19,19,5,2181,2,20
21810520,2181-05-20,20,5,2181,2,21
21810521,2181-05-21,21,5,2181,2,21
21810522,2181-05-22,22,5,2181,2,21
21810523,2181-05-23,23,5,2181,2,21
21810524,2181-05-24,24,5,2181,2,21
21810525,2181-05-25,25,5,2181,2,21
21810526,2181-05-26,26,5,2181,2,21
21810527,2181-05-27,27,5,2181,2,22
21810528,2181-05-28,28,5,2181,2,22
21810529,2181-05-29,29,5,2181,2,22
21810530,2181-05-30,30,5,2181,2,22
21810531,2181-05-31,31,5,2181,2,22
21810601,2181-06-01,1,6,2181,2,22
21810602,2181-06-02,2,6,2181,2,22
21810603,2181-06-03,3,6,2181,2,23
21810604,2181-06-04,4,6,2181,2,23
21810605,2181-06-05,5,6,2181,2,23
21810606,2181-06-06,6,6,2181,2,23
21810607,2181-06-07,7,6,2181,2,23
21810608,2181-06-08,8,6,2181,2,23
21810609,2181-06-09,9,6,2181,2,23
21810610,2181-06-10,10,6,2181,2,24
21810611,2181-06-11,11,6,2181,2,24
21810612,2181-06-12,12,6,2181,2,24
21810613,2181-06-13,13,6,2181,2,24
21810614,2181-06-14,14,6,2181,2,24
21810615,2181-06-15,15,6,2181,2,24
21810616,2181-06-16,16,6,2181,2,24
21810617,2181-06-17,17,6,2181,2,25
21810618,2181-06-18,18,6,2181,2,25
21810619,2181-06-19,19,6,2181,2,25
21810620,2181-06-20,20,6,2181,2,25
21810621,2181-06-21,21,6,2181,2,25
21810622,2181-06-22,22,6,2181,2,25
21810623,2181-06-23,23,6,2181,2,25
21810624,2181-06-24,24,6,2181,2,26
21810625,2181-06-25,25,6,2181,2,26
21810626,2181-06-26,26,6,2181,2,26
21810627,2181-06-27,27,6,2181,2,26
21810628,2181-06-28,28,6,2181,2,26
21810629,2181-06-29,29,6,2181,2,26
21810630,2181-06-30,30,6,2181,2,26
21810701,2181-07-01,1,7,2181,3,27
21810702,2181-07-02,2,7,2181,3,27
21810703,2181-07-03,3,7,2181,3,27
21810704,2181-07-04,4,7,2181,3,27
21810705,2181-07-05,5,7,2181,3,27
21810706,2181-07-06,6,7,2181,3,27
21810707,2181-07-07,7,7,2181,3,27
21810708,2181-07-08,8,7,2181,3,28
21810709,2181-07-09,9,7,2181,3,28
21810710,2181-07-10,10,7,2181,3,28
21810711,2181-07-11,11,7,2181,3,28
21810712,2181-07-12,12,7,2181,3,28
21810713,2181-07-13,13,7,2181,3,28
21810714,2181-07-14,14,7,2181,3,28
21810715,2181-07-15,15,7,2181,3,29
21810716,2181-07-16,16,7,2181,3,29
21810717,2181-07-17,17,7,2181,3,29
21810718,2181-07-18,18,7,2181,3,29
21810719,2181-07-19,19,7,2181,3,29
21810720,2181-07-20,20,7,2181,3,29
21810721,2181-07-21,21,7,2181,3,29
21810722,2181-07-22,22,7,2181,3,30
21810723,2181-07-23,23,7,2181,3,30
21810724,2181-07-24,24,7,2181,3,30
21810725,2181-07-25,25,7,2181,3,30
21810726,2181-07-26,26,7,2181,3,30
21810727,2181-07-27,27,7,2181,3,30
21810728,2181-07-28,28,7,2181,3,30
21810729,2181-07-29,29,7,2181,3,31
21810730,2181-07-30,30,7,2181,3,31
21810731,2181-07-31,31,7,2181,3,31
21810801,2181-08-01,1,8,2181,3,31
21810802,2181-08-02,2,8,2181,3,31
21810803,2181-08-03,3,8,2181,3,31
21810804,2181-08-04,4,8,2181,3,31
21810805,2181-08-05,5,8,2181,3,32
21810806,2181-08-06,6,8,2181,3,32
21810807,2181-08-07,7,8,2181,3,32
21810808,2181-08-08,8,8,2181,3,32
21810809,2181-08-09,9,8,2181,3,32
21810810,2181-08-10,10,8,2181,3,32
21810811,2181-08-11,11,8,2181,3,32
21810812,2181-08-12,12,8,2181,3,33
21810813,2181-08-13,13,8,2181,3,33
21810814,2181-08-14,14,8,2181,3,33
21810815,2181-08-15,15,8,2181,3,33
21810816,2181-08-16,16,8,2181,3,33
21810817,2181-08-17,17,8,2181,3,33
21810818,2181-08-18,18,8,2181,3,33
21810819,2181-08-19,19,8,2181,3,34
21810820,2181-08-20,20,8,2181,3,34
21810821,2181-08-21,21,8,2181,3,34
21810822,2181-08-22,22,8,2181,3,34
21810823,2181-08-23,23,8,2181,3,34
21810824,2181-08-24,24,8,2181,3,34
21810825,2181-08-25,25,8,2181,3,34
21810826,2181-08-26,26,8,2181,3,35
21810827,2181-08-27,27,8,2181,3,35
21810828,2181-08-28,28,8,2181,3,35
21810829,2181-08-29,29,8,2181,3,35
21810830,2181-08-30,30,8,2181,3,35
21810831,2181-08-31,31,8,2181,3,35
21810901,2181-09-01,1,9,2181,3,35
21810902,2181-09-02,2,9,2181,3,36
21810903,2181-09-03,3,9,2181,3,36
21810904,2181-09-04,4,9,2181,3,36
21810905,2181-09-05,5,9,2181,3,36
21810906,2181-09-06,6,9,2181,3,36
21810907,2181-09-07,7,9,2181,3,36
21810908,2181-09-08,8,9,2181,3,36
21810909,2181-09-09,9,9,2181,3,37
21810910,2181-09-10,10,9,2181,3,37
21810911,2181-09-11,11,9,2181,3,37
21810912,2181-09-12,12,9,2181,3,37
21810913,2181-09-13,13,9,2181,3,37
21810914,2181-09-14,14,9,2181,3,37
21810915,2181-09-15,15,9,2181,3,37
21810916,2181-09-16,16,9,2181,3,38
21810917,2181-09-17,17,9,2181,3,38
21810918,2181-09-18,18,9,2181,3,38
21810919,2181-09-19,19,9,2181,3,38
21810920,2181-09-20,20,9,2181,3,38
21810921,2181-09-21,21,9,2181,3,38
21810922,2181-09-22,22,9,2181,3,38
21810923,2181-09-23,23,9,2181,3,39
21810924,2181-09-24,24,9,2181,3,39
21810925,2181-09-25,25,9,2181,3,39
21810926,2181-09-26,26,9,2181,3,39
21810927,2181-09-27,27,9,2181,3,39
21810928,2181-09-28,28,9,2181,3,39
21810929,2181-09-29,29,9,2181,3,39
21810930,2181-09-30,30,9,2181,3,40
21811001,2181-10-01,1,10,2181,4,40
21811002,2181-10-02,2,10,2181,4,40
21811003,2181-10-03,3,10,2181,4,40
21811004,2181-10-04,4,10,2181,4,40
21811005,2181-10-05,5,10,2181,4,40
21811006,2181-10-06,6,10,2181,4,40
21811007,2181-10-07,7,10,2181,4,41
21811008,2181-10-08,8,10,2181,4,41
21811009,2181-10-09,9,10,2181,4,41
21811010,2181-10-10,10,10,2181,4,41
21811011,2181-10-11,11,10,2181,4,41
21811012,2181-10-12,12,10,2181,4,41
21811013,2181-10-13,13,10,2181,4,41
21811014,2181-10-14,14,10,2181,4,42
21811015,2181-10-15,15,10,2181,4,42
21811016,2181-10-16,16,10,2181,4,42
21811017,2181-10-17,17,10,2181,4,42
21811018,2181-10-18,18,10,2181,4,42
21811019,2181-10-19,19,10,2181,4,42
21811020,2181-10-20,20,10,2181,4,42
21811021,2181-10-21,21,10,2181,4,43
21811022,2181-10-22,22,10,2181,4,43
21811023,2181-10-23,23,10,2181,4,43
21811024,2181-10-24,24,10,2181,4,43
21811025,2181-10-25,25,10,2181,4,43
21811026,2181-10-26,26,10,2181,4,43
21811027,2181-10-27,27,10,2181,4,43
21811028,2181-10-28,28,10,2181,4,44
21811029,2181-10-29,29,10,2181,4,44
21811030,2181-10-30,30,10,2181,4,44
21811031,2181-10-31,31,10,2181,4,44
21811101,2181-11-01,1,11,2181,4,44
21811102,2181-11-02,2,11,2181,4,44
21811103,2181-11-03,3,11,2181,4,44
21811104,2181-11-04,4,11,2181,4,45
21811105,2181-11-05,5,11,2181,4,45
21811106,2181-11-06,6,11,2181,4,45
21811107,2181-11-07,7,11,2181,4,45
21811108,2181-11-08,8,11,2181,4,45
21811109,2181-11-09,9,11,2181,4,45
21811110,2181-11-10,10,11,2181,4,45
21811111,2181-11-11,11,11,2181,4,46
21811112,2181-11-12,12,11,2181,4,46
21811113,2181-11-13,13,11,2181,4,46
21811114,2181-11-14,14,11,2181,4,46
21811115,2181-11-15,15,11,2181,4,46
21811116,2181-11-16,16,11,2181,4,46
21811117,2181-11-17,17,11,2181,4,46
21811118,2181-11-18,18,11,2181,4,47
21811119,2181-11-19,19,11,2181,4,47
21811120,2181-11-20,20,11,2181,4,47
21811121,2181-11-21,21,11,2181,4,47
21811122,2181-11-22,22,11,2181,4,47
21811123,2181-11-23,23,11,2181,4,47
21811124,2181-11-24,24,11,2181,4,47
21811125,2181-11-25,25,11,2181,4,48
21811126,2181-11-26,26,11,2181,4,48
21811127,2181-11-27,27,11,2181,4,48
21811128,2181-11-28,28,11,2181,4,48
21811129,2181-11-29,29,11,2181,4,48
21811130,2181-11-30,30,11,2181,4,48
21811201,2181-12-01,1,12,2181,4,48
21811202,2181-12-02,2,12,2181,4,49
21811203,2181-12-03,3,12,2181,4,49
21811204,2181-12-04,4,12,2181,4,49
21811205,2181-12-05,5,12,2181,4,49
21811206,2181-12-06,6,12,2181,4,49
21811207,2181-12-07,7,12,2181,4,49
21811208,2181-12-08,8,12,2181,4,49
21811209,2181-12-09,9,12,2181,4,50
21811210,2181-12-10,10,12,2181,4,50
21811211,2181-12-11,11,12,2181,4,50
21811212,2181-12-12,12,12,2181,4,50
21811213,2181-12-13,13,12,2181,4,50
21811214,2181-12-14,14,12,2181,4,50
21811215,2181-12-15,15,12,2181,4,50
21811216,2181-12-16,16,12,2181,4,51
21811217,2181-12-17,17,12,2181,4,51
21811218,2181-12-18,18,12,2181,4,51
21811219,2181-12-19,19,12,2181,4,51
21811220,2181-12-20,20,12,2181,4,51
21811221,2181-12-21,21,12,2181,4,51
21811222,2181-12-22,22,12,2181,4,51
21811223,2181-12-23,23,12,2181,4,52
21811224,2181-12-24,24,12,2181,4,52
21811225,2181-12-25,25,12,2181,4,52
21811226,2181-12-26,26,12,2181,4,52
21811227,2181-12-27,27,12,2181,4,52
21811228,2181-12-28,28,12,2181,4,52
21811229,2181-12-29,29,12,2181,4,52
21811230,2181-12-30,30,12,2181,4,53
21811231,2181-12-31,31,12,2181,4,53
21820101,2182-01-01,1,1,2182,1,1
21820102,2182-01-02,2,1,2182,1,1
21820103,2182-01-03,3,1,2182,1,1
21820104,2182-01-04,4,1,2182,1,1
21820105,2182-01-05,5,1,2182,1,1
21820106,2182-01-06,6,1,2182,1,2
21820107,2182-01-07,7,1,2182,1,2
21820108,2182-01-08,8,1,2182,1,2
21820109,2182-01-09,9,1,2182,1,2
21820110,2182-01-10,10,1,2182,1,2
21820111,2182-01-11,11,1,2182,1,2
21820112,2182-01-12,12,1,2182,1,2
21820113,2182-01-13,13,1,2182,1,3
21820114,2182-01-14,14,1,2182,1,3
21820115,2182-01-15,15,1,2182,1,3
21820116,2182-01-16,16,1,2182,1,3
21820117,2182-01-17,17,1,2182,1,3
21820118,2182-01-18,18,1,2182,1,3
21820119,2182-01-19,19,1,2182,1,3
21820120,2182-01-20,20,1,2182,1,4
21820121,2182-01-21,21,1,2182,1,4
21820122,2182-01-22,22,1,2182,1,4
21820123,2182-01-23,23,1,2182,1,4
